area,location,city,road_width,amenities,distance_from_city,land_type,price
621,navi mumbai,mumbai,33,"mall,metro",18.04014926807175,commercial,9854751.48
2256,navi mumbai,mumbai,18,"mall,metro",9.741368320321744,residential,27658345.45
2386,navi mumbai,mumbai,19,"mall,metro",26.642092416767973,commercial,36003361.62
2116,navi mumbai,mumbai,35,"mall,metro",28.36925836879004,commercial,27915347.72
1332,navi mumbai,mumbai,41,"mall,metro",16.26597163633223,residential,16767728.56
701,navi mumbai,mumbai,46,"school,hospital",31.714665316611168,residential,10392985.03
1285,navi mumbai,mumbai,44,"mall,metro",16.619909116659702,residential,22574009.67
2274,navi mumbai,mumbai,37,"park,school",11.066326723074466,residential,37109240.67
531,navi mumbai,mumbai,18,"park,school",9.095044980446083,commercial,8577382.75
2278,navi mumbai,mumbai,36,"mall,metro",31.59226915877197,residential,33052283.3
1096,navi mumbai,mumbai,50,"mall,metro",7.594229969016344,commercial,16953726.63
1286,navi mumbai,mumbai,44,"park,school",5.435115709159765,commercial,19996638.0
1410,navi mumbai,mumbai,42,"mall,metro",31.75467884409718,residential,19016654.02
420,navi mumbai,mumbai,17,"school,hospital",34.738205105957235,residential,6092785.07
2143,navi mumbai,mumbai,45,"school,hospital",18.57324104650729,residential,32545163.16
740,navi mumbai,mumbai,15,"hospital,mall",33.49801686808612,residential,11359682.13
1868,navi mumbai,mumbai,20,"school,hospital",19.393488541774957,commercial,25731219.12
1062,navi mumbai,mumbai,16,"hospital,mall",18.91281927492507,residential,17225456.2
2060,navi mumbai,mumbai,38,"hospital,mall",26.11706189067713,residential,27005929.32
689,navi mumbai,mumbai,36,"school,hospital",13.897699436374513,commercial,9859090.89
1248,navi mumbai,mumbai,20,"park,school",27.072823554033768,residential,20874236.53
1890,navi mumbai,mumbai,22,"hospital,mall",15.967725768391682,residential,32749669.45
1897,navi mumbai,mumbai,50,"school,hospital",21.822746256590737,residential,26934740.36
966,navi mumbai,mumbai,30,"school,hospital",24.471152010223296,residential,17279334.4
1323,navi mumbai,mumbai,32,"hospital,mall",13.314360019816457,residential,18419841.78
1927,navi mumbai,mumbai,46,"school,hospital",19.104915494432735,commercial,27115509.74
2251,navi mumbai,mumbai,19,"mall,metro",31.75709639876611,commercial,35398567.82
757,navi mumbai,mumbai,26,"park,school",33.747695153197704,residential,9448133.97
847,navi mumbai,mumbai,22,"mall,metro",19.889862049482332,residential,11001341.91
492,navi mumbai,mumbai,49,"mall,metro",19.21714753211295,commercial,6769436.19
2218,navi mumbai,mumbai,16,"park,school",10.671819760564604,residential,36433434.62
1351,navi mumbai,mumbai,48,"park,school",17.350751886972322,commercial,22980084.59
1736,navi mumbai,mumbai,48,"hospital,mall",18.74021276177816,residential,25895721.65
1655,navi mumbai,mumbai,31,"mall,metro",19.52729337779484,commercial,21565349.66
593,navi mumbai,mumbai,33,"hospital,mall",33.68641566478381,residential,7643787.8
1568,navi mumbai,mumbai,26,"mall,metro",9.837641396650373,residential,20530895.04
568,navi mumbai,mumbai,23,"hospital,mall",12.812215917484195,residential,10202778.51
1240,navi mumbai,mumbai,17,"park,school",34.3406768911735,residential,19064905.08
1927,navi mumbai,mumbai,25,"park,school",8.644700703121863,residential,28308737.22
2057,borivali,mumbai,24,"hospital,mall",32.834338691879346,residential,60292087.6
417,borivali,mumbai,49,"park,school",24.41731856140152,commercial,12385526.18
2341,borivali,mumbai,24,"hospital,mall",15.160532896775075,residential,67794832.21
2361,borivali,mumbai,23,"school,hospital",14.242466023146122,commercial,68473119.21
1302,borivali,mumbai,20,"park,school",6.651009084616124,residential,31846564.44
1309,borivali,mumbai,32,"mall,metro",5.676459390727327,commercial,36406999.13
757,borivali,mumbai,40,"mall,metro",19.713960808014377,residential,22527105.07
1878,borivali,mumbai,42,"park,school",16.583378547317793,residential,45026139.19
1565,borivali,mumbai,34,"hospital,mall",31.22905207299434,residential,36698001.34
1283,borivali,mumbai,43,"hospital,mall",29.110565135442695,commercial,34998358.57
1070,borivali,mumbai,42,"hospital,mall",9.187030606458675,residential,30020698.8
988,borivali,mumbai,45,"park,school",6.983473435003979,commercial,21812903.85
762,borivali,mumbai,32,"hospital,mall",10.246790324705952,commercial,15290435.77
960,borivali,mumbai,39,"park,school",21.616007795315745,residential,21112872.59
1636,borivali,mumbai,34,"hospital,mall",21.77843170013786,commercial,46373813.9
1319,borivali,mumbai,15,"mall,metro",12.880310706832123,commercial,26734019.79
908,borivali,mumbai,33,"hospital,mall",10.381169205580614,residential,24096621.79
516,borivali,mumbai,32,"hospital,mall",34.829988622060114,residential,10935870.06
1881,borivali,mumbai,42,"park,school",23.83988142443735,commercial,48549847.14
889,borivali,mumbai,16,"park,school",9.885416980457563,residential,21097767.7
998,borivali,mumbai,23,"park,school",9.89926555444784,commercial,23150417.49
1879,borivali,mumbai,37,"school,hospital",13.695685928686878,residential,45462668.16
1193,borivali,mumbai,26,"school,hospital",22.962874640366845,residential,33003658.28
1721,borivali,mumbai,34,"park,school",25.563311583839543,commercial,49434746.34
792,borivali,mumbai,37,"mall,metro",5.38692991516354,commercial,20072608.96
1927,borivali,mumbai,41,"park,school",32.627221325961045,residential,53547627.17
819,borivali,mumbai,47,"mall,metro",29.947206643614944,residential,18164406.18
2109,borivali,mumbai,19,"school,hospital",29.565342321522262,residential,51891762.75
2364,borivali,mumbai,38,"mall,metro",29.51116109831733,commercial,55511682.33
1105,borivali,mumbai,16,"school,hospital",11.670735432665303,residential,29944338.46
1328,borivali,mumbai,28,"mall,metro",34.4332870271664,commercial,30642648.14
857,borivali,mumbai,45,"hospital,mall",6.275508224148525,residential,17806191.5
534,borivali,mumbai,47,"school,hospital",19.072470244524375,commercial,14914914.67
577,borivali,mumbai,15,"school,hospital",28.471124423398123,residential,11922247.27
1219,borivali,mumbai,37,"school,hospital",7.723379391183772,commercial,26632490.44
1824,borivali,mumbai,47,"mall,metro",20.147276871704015,residential,42904187.71
805,borivali,mumbai,15,"mall,metro",26.474349020022345,commercial,22697671.36
1103,borivali,mumbai,49,"school,hospital",34.207397116426236,residential,32005313.02
1276,borivali,mumbai,45,"park,school",25.943987203250952,residential,37265288.79
2200,borivali,mumbai,21,"mall,metro",30.042264615332112,commercial,58817565.36
2137,borivali,mumbai,29,"hospital,mall",8.385364359932266,commercial,47319035.39
906,borivali,mumbai,48,"mall,metro",19.874480611594095,commercial,22341069.37
1580,borivali,mumbai,17,"school,hospital",14.843462219919145,residential,40402687.54
1976,borivali,mumbai,34,"hospital,mall",11.776202891897237,commercial,45124162.11
1590,borivali,mumbai,42,"mall,metro",30.703212485375065,commercial,47460901.02
1905,borivali,mumbai,46,"school,hospital",16.891092755956578,residential,41515613.25
888,borivali,mumbai,40,"school,hospital",27.242964787473596,residential,19033103.95
665,borivali,mumbai,27,"park,school",11.00790491587538,commercial,15718671.46
902,borivali,mumbai,42,"hospital,mall",13.355549968365654,commercial,20140484.14
2039,borivali,mumbai,40,"hospital,mall",20.34243545209407,residential,48040824.09
2262,borivali,mumbai,31,"hospital,mall",19.91821346375833,residential,47683789.43
521,borivali,mumbai,18,"school,hospital",19.944047259861403,residential,10938933.66
1133,borivali,mumbai,35,"mall,metro",14.082578336142022,residential,26995231.69
713,borivali,mumbai,48,"hospital,mall",28.781942456816545,residential,18973504.71
1602,borivali,mumbai,46,"park,school",21.273143442783276,residential,42646733.6
529,borivali,mumbai,22,"hospital,mall",18.503465573763663,commercial,15820864.18
2212,borivali,mumbai,17,"mall,metro",21.69999651448675,commercial,54407596.0
1072,borivali,mumbai,23,"park,school",26.47169568890642,commercial,26708661.4
848,borivali,mumbai,46,"hospital,mall",19.277331656721696,residential,21783892.3
2475,borivali,mumbai,31,"hospital,mall",22.731353559539635,commercial,50879493.86
1844,borivali,mumbai,33,"park,school",6.842719173762273,residential,51013720.95
925,borivali,mumbai,37,"school,hospital",27.95582061067437,commercial,26241640.91
1958,borivali,mumbai,37,"park,school",17.357888076738103,residential,41066113.96
1400,borivali,mumbai,34,"school,hospital",32.31167056143089,residential,31466595.03
1648,borivali,mumbai,25,"school,hospital",21.152504382904656,residential,34846486.97
2287,borivali,mumbai,42,"hospital,mall",12.9985665575569,commercial,60783149.28
491,borivali,mumbai,39,"hospital,mall",14.672641062558885,residential,14660105.08
2400,borivali,mumbai,28,"park,school",19.901941903554317,commercial,50401360.4
1082,borivali,mumbai,38,"hospital,mall",11.052758804772427,residential,28292437.59
1276,borivali,mumbai,18,"park,school",34.88683080081359,commercial,29186656.93
1325,borivali,mumbai,20,"school,hospital",22.75593966323988,commercial,34775582.84
675,borivali,mumbai,48,"hospital,mall",17.813176708610165,commercial,17323390.99
714,borivali,mumbai,34,"park,school",17.987314536450064,commercial,18931972.85
1219,borivali,mumbai,31,"hospital,mall",25.1468074538057,residential,29430490.72
476,borivali,mumbai,48,"mall,metro",22.305298857212875,residential,12508537.14
2314,borivali,mumbai,49,"hospital,mall",33.0390780194364,residential,52480037.97
1221,borivali,mumbai,24,"mall,metro",9.514179620094636,commercial,28867793.71
2183,borivali,mumbai,19,"mall,metro",30.379009488024945,commercial,52615981.53
1575,borivali,mumbai,31,"mall,metro",17.17597817744689,residential,41675171.79
1014,borivali,mumbai,30,"park,school",18.924791027318467,commercial,22226028.36
2128,borivali,mumbai,17,"mall,metro",9.780754656950824,residential,56326501.25
519,borivali,mumbai,32,"mall,metro",24.328814637479415,residential,11721079.64
2390,borivali,mumbai,18,"school,hospital",14.41714322602743,commercial,66495386.51
660,borivali,mumbai,41,"park,school",25.15016220303563,residential,19143794.24
2025,borivali,mumbai,23,"mall,metro",8.35797091669739,residential,59599033.38
1431,borivali,mumbai,20,"mall,metro",22.994639453800804,commercial,35724215.26
1748,borivali,mumbai,39,"mall,metro",33.06500287865154,residential,49509201.21
990,borivali,mumbai,28,"park,school",18.18426238187601,commercial,20857458.73
629,borivali,mumbai,38,"school,hospital",14.494698393138878,commercial,15664355.47
2345,borivali,mumbai,32,"mall,metro",15.889940368061165,commercial,62910216.59
1662,borivali,mumbai,17,"school,hospital",25.7204736584702,residential,33590253.38
1436,borivali,mumbai,34,"park,school",32.09471296047798,residential,36657172.69
1368,borivali,mumbai,39,"school,hospital",32.29367299990683,commercial,39092612.86
1446,borivali,mumbai,30,"park,school",11.311594737935824,residential,33270842.67
2197,borivali,mumbai,41,"school,hospital",13.22109577054782,residential,57810818.88
2413,borivali,mumbai,41,"park,school",26.521580537192374,residential,59627432.67
1056,borivali,mumbai,47,"school,hospital",15.555690397516756,commercial,28495971.9
2256,borivali,mumbai,18,"mall,metro",23.90469024555496,residential,60803939.84
412,borivali,mumbai,34,"park,school",22.27428035785974,residential,9890726.82
1046,borivali,mumbai,23,"hospital,mall",28.77926884727587,commercial,23530853.3
2249,borivali,mumbai,23,"park,school",10.204370771527334,commercial,55738439.64
1554,borivali,mumbai,41,"park,school",10.456677614188385,commercial,34167234.2
1319,borivali,mumbai,16,"mall,metro",32.20534341535938,commercial,26653489.87
1212,borivali,mumbai,25,"school,hospital",17.031047333330818,commercial,27412811.97
1465,borivali,mumbai,38,"mall,metro",33.417305253574895,residential,31486530.09
457,borivali,mumbai,42,"hospital,mall",29.817723558904984,commercial,12423926.25
885,borivali,mumbai,28,"mall,metro",33.38156980170385,commercial,19686682.96
1579,borivali,mumbai,39,"mall,metro",17.93925766415992,residential,43366335.44
1282,borivali,mumbai,33,"mall,metro",17.549929733657063,commercial,38398559.51
997,borivali,mumbai,31,"mall,metro",23.530407201717058,residential,20226867.97
1914,borivali,mumbai,44,"school,hospital",5.3096072678748385,residential,49436764.9
1724,borivali,mumbai,40,"mall,metro",26.40007847178626,commercial,51278641.81
1449,borivali,mumbai,50,"school,hospital",6.563378348841338,residential,30038575.91
2328,borivali,mumbai,17,"school,hospital",12.609706484796552,commercial,67703513.79
1639,borivali,mumbai,38,"mall,metro",34.04173431371732,residential,48801616.29
1134,borivali,mumbai,47,"hospital,mall",32.90980823468642,commercial,25631707.34
940,borivali,mumbai,48,"hospital,mall",9.25387202063337,residential,19642691.02
1683,borivali,mumbai,23,"hospital,mall",31.150386774548473,commercial,34403249.18
1876,borivali,mumbai,33,"park,school",23.38794711893555,commercial,54896206.92
1682,borivali,mumbai,25,"park,school",27.10607714829558,commercial,40969741.7
1019,borivali,mumbai,43,"school,hospital",10.667598653276444,residential,26042325.28
1341,borivali,mumbai,45,"park,school",9.906648704252284,commercial,29275925.12
2187,borivali,mumbai,46,"school,hospital",18.2455906323761,commercial,46277445.91
2274,borivali,mumbai,24,"school,hospital",15.48812905555469,residential,56690559.63
1563,borivali,mumbai,25,"park,school",21.8974216783556,residential,34083637.09
416,borivali,mumbai,26,"hospital,mall",32.612395899780566,residential,10508224.09
2440,borivali,mumbai,36,"school,hospital",13.528437543208677,residential,65316567.79
2014,borivali,mumbai,21,"park,school",9.613264060513936,residential,47803464.36
2285,borivali,mumbai,45,"hospital,mall",23.850702186346393,commercial,64681477.3
423,borivali,mumbai,17,"hospital,mall",14.74746404903048,residential,9853475.88
1265,borivali,mumbai,33,"park,school",28.944409129515662,residential,36220477.37
1962,borivali,mumbai,31,"mall,metro",12.202403984602384,commercial,41055850.83
765,borivali,mumbai,28,"mall,metro",16.655087049192012,commercial,15456917.07
1567,borivali,mumbai,24,"school,hospital",13.956399818698708,commercial,41481122.58
1670,borivali,mumbai,23,"park,school",24.96560888650525,commercial,48492362.34
2499,borivali,mumbai,43,"hospital,mall",19.29319059889303,commercial,54974782.8
769,borivali,mumbai,38,"mall,metro",18.023177675311175,commercial,21197413.05
780,borivali,mumbai,36,"hospital,mall",25.29320096021075,residential,15915417.1
2428,borivali,mumbai,48,"school,hospital",13.721090734351984,commercial,61362327.11
724,borivali,mumbai,45,"park,school",9.45819615964284,residential,21048183.83
1630,borivali,mumbai,48,"hospital,mall",13.864449017167615,residential,46317068.65
713,borivali,mumbai,47,"school,hospital",20.319547524656393,commercial,20800363.35
787,borivali,mumbai,31,"park,school",12.645806130521269,residential,19396846.59
2462,borivali,mumbai,44,"mall,metro",28.585312779741315,commercial,49640535.24
585,borivali,mumbai,34,"park,school",22.61625164540738,commercial,12187249.81
2242,borivali,mumbai,31,"park,school",34.00158880310772,residential,58825829.04
1264,borivali,mumbai,31,"school,hospital",18.013967618579265,residential,27619504.62
423,borivali,mumbai,15,"mall,metro",24.674029158902137,commercial,10130570.16
2059,borivali,mumbai,46,"park,school",23.554981234624787,commercial,59068190.93
2017,borivali,mumbai,20,"mall,metro",9.053418415906112,residential,56569603.62
858,borivali,mumbai,27,"school,hospital",11.27688441003498,residential,24161007.35
1390,borivali,mumbai,49,"mall,metro",7.582806416061043,commercial,33857459.79
1006,borivali,mumbai,16,"school,hospital",9.983164795282931,residential,24888330.22
2223,borivali,mumbai,45,"school,hospital",30.793893363218665,residential,65886760.54
1224,borivali,mumbai,40,"school,hospital",15.01550167975,residential,28088736.42
2168,borivali,mumbai,46,"park,school",6.110516448504443,commercial,64595276.81
2391,borivali,mumbai,46,"mall,metro",26.428709863283785,residential,60094335.3
2128,borivali,mumbai,50,"school,hospital",13.035466125505534,commercial,54825863.33
2338,borivali,mumbai,37,"hospital,mall",25.925433211676033,residential,49494074.51
1060,borivali,mumbai,27,"hospital,mall",15.31542169409484,residential,24252914.28
